"PUBID","FP_ADHRISKI","FP_ADPENVRI","FP_ADENRCHI"
6854,0,0,2
6855,-4,-4,1
6856,100,0,3
6857,-4,-4,-4
6858,325,0,0
6859,400,0,1
6860,300,0,1
6861,-4,-4,-4
6862,-4,-4,2
6863,-4,-4,-4
6864,-4,-4,-4
6865,-4,-4,1
6866,-4,-4,-4
6867,400,100,1
6868,-4,-4,-4
6869,-4,-4,-4
6870,725,500,2
6871,550,500,1
6872,400,500,3
6873,500,500,1
6874,-4,-4,-4
6875,325,300,2
6876,725,300,1
6877,-4,-4,-4
6878,-4,-4,-4
6879,-4,-4,-4
6880,600,200,1
6881,325,400,2
6882,300,400,1
6883,325,400,2
6884,-4,-4,-4
6885,-4,-4,-4
6886,-4,-4,-4
6887,425,300,3
6888,-4,-4,-4
6889,100,200,3
6890,325,100,2
6891,300,100,3
6892,100,200,2
6893,-4,-4,-4
6894,425,300,3
6895,-4,-4,-4
6896,-4,-4,-4
6897,500,300,2
6898,400,300,2
6899,600,300,1
6900,-4,-4,-4
6901,-4,-4,-4
6902,-4,-4,-4
6903,-4,-4,-4
6904,-4,-4,-4
6905,325,400,1
6906,550,400,-4
6907,-4,-4,1
6908,-4,-4,-4
6909,-4,-4,1
6910,-4,-4,-4
6911,200,200,2
6912,300,200,1
6913,200,100,1
6914,-4,-4,-4
6915,-4,-4,-4
6916,-4,-4,-4
6917,-4,-4,-4
6918,-4,-4,-4
6919,-4,-4,-4
6920,400,200,1
6921,-4,-4,-4
6922,-4,-4,1
6923,425,200,2
6924,200,200,2
6925,500,200,1
6926,425,200,-4
6927,425,200,1
6928,-4,-4,-4
6929,300,100,2
6930,300,300,1
6931,200,200,1
6932,250,-4,1
6933,-4,-4,-4
6934,-4,-4,-4
6935,100,0,1
6936,500,200,1
6937,100,0,1
6938,200,0,1
6939,-4,-4,-4
6940,400,200,2
6941,300,300,0
6942,-4,-4,-4
6943,-4,-4,-4
6944,200,0,3
6945,200,0,1
6946,-4,-4,-4
6947,-4,-4,2
6948,-4,-4,3
6949,-4,-4,-4
6950,-4,-4,-4
6951,-4,-4,-4
6952,-4,-4,2
6953,400,300,2
6954,400,300,2
6956,200,100,2
6957,-4,-4,-4
6958,850,400,2
6959,625,500,1
6960,-4,-4,-4
6961,325,300,1
6962,-4,-4,-4
6963,-4,-4,-4
6964,500,300,1
6965,100,200,1
6966,500,-4,1
6967,100,0,3
6968,-4,-4,-4
6969,-4,-4,-4
6970,550,125,1
6971,675,500,1
6972,200,100,2
6973,-4,-4,-4
6974,425,0,1
6975,625,0,2
6976,-4,-4,-4
6977,-4,-4,1
6978,-4,-4,1
6979,-4,-4,-4
6980,200,0,2
6981,200,300,2
6982,325,300,1
6983,-4,-4,-4
6984,-4,-4,-4
6985,425,200,3
6986,325,300,2
6987,-4,-4,-4
6988,-4,-4,-4
6989,-4,-4,-4
6990,450,300,1
6991,525,400,1
6992,325,300,1
6993,-4,-4,-4
6994,1000,200,1
6995,300,300,2
6996,500,400,1
6997,-4,-4,1
6998,625,125,2
6999,-4,-4,1
7000,325,300,2
7001,-4,-4,-4
7002,400,0,2
7003,100,0,2
7004,-4,-4,1
7005,425,0,1
7006,-4,-4,-4
7007,325,0,2
7008,775,200,1
7009,100,100,2
7010,-4,-4,-4
7011,100,0,1
7012,-4,-4,-4
7013,-4,-4,2
7014,-4,-4,-4
7015,-4,-4,1
7016,-4,-4,-4
7017,-4,-4,-4
7018,-4,-4,-4
7019,600,100,1
7020,-4,-4,-4
7021,-4,-4,-4
7022,450,100,1
7023,-4,-4,-4
7024,-4,-4,-4
7025,-4,-4,1
7026,700,100,1
7027,-4,-4,-4
7028,-4,-4,-4
7029,-4,-4,-4
7030,-4,-4,-4
7031,800,100,2
7032,-4,-4,-4
7033,400,200,2
7034,-4,-4,-4
7035,625,250,2
7036,400,300,2
7037,-4,-4,-4
7038,500,300,1
7039,600,500,0
7040,425,375,1
7041,-4,-4,2
7042,-4,-4,-4
7043,200,100,1
7044,200,0,1
7045,-4,-4,1
7046,-4,-4,2
7047,-4,-4,1
7048,-4,-4,-4
7049,-4,-4,-4
7050,-4,-4,-4
7051,-4,-4,-4
7052,100,0,2
7053,-4,-4,-4
7054,-4,-4,-4
7055,-4,-4,-4
7056,400,200,1
7057,-4,-4,-4
7058,-4,-4,-4
7059,100,0,2
7060,200,200,1
7061,-4,-4,-4
7062,-4,-4,-4
7063,0,0,2
7064,-4,-4,-4
7065,-4,-4,1
7066,-4,-4,-4
7067,-4,-4,-4
7068,-4,-4,-4
7069,-4,-4,-4
7070,400,300,2
7071,-4,-4,-4
7072,425,300,1
7073,525,400,1
7074,625,400,0
7075,350,375,1
7076,-4,-4,-4
7077,-4,-4,-4
7078,325,300,2
7079,-4,-4,-4
7080,-4,-4,-4
7081,-4,-4,-4
7082,-4,-4,-4
7083,200,300,2
7084,-4,-4,-4
7085,-4,-4,-4
7086,-4,-4,-4
7087,-4,-4,-4
7088,475,-4,2
7089,-4,-4,-4
7090,325,400,1
7091,500,400,1
7092,400,400,1
7093,500,200,1
7094,-4,-4,-4
7095,400,0,3
7096,100,0,3
7097,100,200,2
7098,-4,-4,-4
7099,-4,-4,2
7100,550,300,1
7101,325,100,1
7102,100,0,2
7103,675,100,2
7104,-4,-4,-4
7105,500,0,2
7106,-4,-4,-4
7107,525,500,2
7108,100,100,2
7109,-4,-4,-4
7110,625,200,1
7111,-4,-4,-4
7112,-4,-4,1
7113,100,125,2
7114,425,100,1
7115,200,0,1
7116,800,300,1
7117,600,200,1
7118,-4,-4,3
7119,325,200,1
7120,425,300,2
7121,-4,-4,-4
7122,-4,-4,1
7123,525,500,2
7124,-4,-4,-4
7125,-4,-4,-4
7126,500,200,3
7127,500,200,2
7128,500,200,1
7129,700,200,3
7130,-4,-4,-4
7131,-4,-4,-4
7132,-4,-4,-4
7133,-4,-4,1
7134,-4,-4,-4
7135,300,300,1
7136,-4,-4,-4
7137,600,300,1
7138,-4,-4,-4
7139,-4,-4,-4
7140,300,100,1
7141,-4,-4,-4
7142,500,300,2
7143,0,100,2
7144,200,200,1
7145,600,200,1
7146,200,100,1
7147,-4,-4,-4
7148,100,250,3
7149,-4,-4,-4
7150,725,300,0
7151,0,0,-4
7152,-4,-4,-4
7153,-4,-4,-4
7154,-4,-4,-4
7155,-4,-4,-4
7156,-4,-4,-4
7157,525,400,2
7158,-4,-4,-4
7159,100,200,1
7160,-4,-4,-4
7161,-4,-4,-4
7162,-4,-4,-4
7163,200,0,3
7164,300,0,2
7165,500,0,1
7166,300,0,2
7167,-4,-4,-4
7168,-4,-4,-4
7169,300,100,2
7170,-4,-4,-4
7171,100,0,2
7172,400,100,1
7173,-4,-4,-4
7174,300,200,3
7175,-4,-4,-4
7176,500,400,1
7177,700,400,1
7178,300,200,2
7179,-4,-4,-4
7180,-4,-4,-4
7181,100,100,1
7182,-4,-4,-4
7183,300,0,3
7184,-4,-4,2
7185,0,0,3
7186,-4,-4,-4
7187,-4,-4,-4
7188,-4,-4,-4
7189,575,-4,1
7190,-4,-4,-4
7191,-4,-4,-4
7192,-4,-4,-4
7193,-4,-4,-4
7194,-4,-4,-4
7195,200,200,1
7196,-4,-4,-4
7197,-4,-4,-4
7198,100,200,2
7199,200,200,2
7200,-4,-4,-4
7201,-4,-4,-4
7202,300,100,0
7203,200,200,1
7204,-4,-4,-4
7205,100,0,1
7206,500,0,1
7207,-4,-4,-4
7208,300,100,1
7209,400,0,1
7210,100,100,2
7211,-4,-4,-4
7212,-4,-4,1
7213,100,200,1
7214,200,100,2
7215,400,100,1
7216,225,-4,1
7217,-4,-4,-4
7218,-4,-4,-4
7219,-4,-4,-4
7220,300,300,2
7221,0,0,2
7222,-4,-4,-4
7223,400,300,1
7224,-4,-4,-4
7225,-4,-4,-4
7226,400,100,3
7227,-4,-4,-4
7228,-4,-4,2
7229,-4,-4,1
7230,-4,-4,-4
7231,-4,-4,-4
7232,-4,-4,-4
7233,800,600,1
7234,775,500,0
7235,400,200,1
7236,-4,-4,2
7237,-4,-4,-4
7238,-4,-4,-4
7239,-4,-4,-4
7240,-4,-4,-4
7241,-4,-4,0
7242,-4,-4,-4
7243,-4,-4,-4
7244,200,200,3
7245,-4,-4,-4
7246,-4,-4,-4
7247,400,500,1
7248,800,400,1
7249,-4,-4,-4
7250,-4,-4,-4
7251,-4,-4,-4
7252,400,400,3
7253,-4,-4,2
7254,-4,-4,-4
7255,0,100,2
7256,-4,-4,-4
7257,-4,-4,-4
7258,500,0,3
7259,300,0,1
7260,-4,-4,-4
7261,0,0,3
7262,300,0,1
7263,-4,-4,-4
7264,-4,-4,-4
7265,100,200,1
7266,700,200,1
7267,500,400,1
7268,300,200,1
7269,200,200,1
7270,400,100,2
7271,400,200,1
7272,100,200,2
7273,-4,-4,-4
7274,300,200,1
7275,100,0,1
7276,700,100,2
7277,625,100,2
7278,300,200,1
7279,100,200,1
7280,-4,-4,1
7281,-4,-4,1
7282,-4,-4,-4
7283,-4,-4,-4
7284,-4,-4,-4
7285,0,0,2
7286,100,100,1
7287,-4,-4,-4
7288,300,200,1
7289,400,100,1
7290,500,100,1
7291,-4,-4,-4
7292,-4,-4,-4
7293,-4,-4,-4
7294,500,100,3
7295,-4,-4,-4
7296,100,100,3
7297,625,300,1
7298,500,100,2
7299,100,200,1
7300,300,100,2
7301,-4,-4,-4
7302,-4,-4,1
7303,-4,-4,-4
7304,-4,-4,-4
7305,0,100,2
7306,425,0,3
7307,325,0,2
7308,-4,-4,-4
7309,-4,-4,-4
7310,-4,-4,-4
7311,-4,-4,-4
7312,200,100,2
7313,-4,-4,-4
7314,400,200,1
7315,-4,-4,-4
7316,200,200,1
7317,100,200,1
7318,-4,-4,-4
7319,-4,-4,-4
7320,-4,-4,-4
7321,525,100,2
7322,300,200,3
7323,200,100,2
7324,-4,-4,-4
7325,500,100,1
7326,200,100,1
7327,500,200,1
7328,-4,-4,-4
7329,300,100,1
7330,325,100,1
7331,200,300,1
7332,-4,-4,-4
7333,-4,-4,-4
7334,-4,-4,-4
7335,100,100,3
7336,0,0,2
7337,300,200,2
7338,950,200,1
7339,-4,-4,-4
7340,-4,-4,-4
7341,100,0,1
7342,700,200,2
7343,300,300,1
7344,500,300,1
7345,300,200,1
7346,-4,-4,-4
7347,300,300,1
7348,300,300,1
7349,-4,-4,-4
7350,-4,-4,-4
7351,200,300,1
7352,450,100,1
7353,500,200,0
7354,-4,-4,-4
7355,-4,-4,1
7356,325,100,1
7357,-4,-4,-4
7358,725,100,1
7359,-4,-4,1
7360,-4,-4,-4
7361,200,0,1
7362,-4,-4,-4
7363,0,0,2
7364,700,400,1
7365,-4,-4,-4
7366,-4,-4,-4
7367,-4,-4,1
7368,-4,-4,-4
7369,-4,-4,-4
7370,200,200,2
7371,200,300,1
7372,625,300,1
7373,-4,-4,-4
7374,325,300,1
7375,200,200,2
7376,-4,-4,-4
7377,-4,-4,-4
7378,700,400,0
7379,-4,-4,-4
7380,300,200,2
7381,-4,-4,-4
7382,-4,-4,-4
7383,-4,-4,-4
7384,325,300,2
7385,-4,-4,-4
7386,200,200,1
7387,-4,-4,-4
7388,200,100,2
7389,200,100,1
7390,500,100,1
7391,-4,-4,-4
7392,-4,-4,-4
7393,-4,-4,-4
7394,100,0,2
7395,500,0,2
7396,700,500,1
7397,700,400,1
7398,800,500,2
7399,-4,-4,-4
7400,725,400,0
7401,200,0,1
7402,-4,-4,-4
7403,325,100,2
7404,700,300,0
7405,-4,-4,-4
7406,-4,-4,-4
7407,400,100,1
7408,100,0,1
7409,225,250,2
7410,350,375,-4
7411,550,375,1
7412,200,0,2
7413,-4,-4,-4
7414,-4,-4,-4
7415,-4,-4,2
7416,-4,-4,-4
7417,325,100,1
7418,-4,-4,-4
7419,-4,-4,2
7420,-4,-4,-4
7421,300,200,2
7422,600,400,1
7423,-4,-4,0
7424,-4,-4,-4
7425,1000,500,1
7426,300,200,1
7427,200,100,1
7428,-4,-4,-4
7429,400,0,2
7430,-4,-4,-4
7431,-4,-4,3
7432,0,0,3
7433,100,0,2
7434,-4,-4,-4
7435,200,100,1
7436,-4,-4,-4
7437,400,400,1
7438,-4,-4,-4
7439,450,-4,1
7440,-4,-4,-4
7441,-4,-4,-4
7442,-4,-4,-4
7443,725,200,1
7444,325,-4,1
7445,375,-4,2
7446,125,-4,3
7447,-4,-4,1
7448,-4,-4,-4
7449,100,100,2
7451,-4,-4,-4
7452,675,-4,1
7453,325,-4,3
7454,-4,-4,-4
7455,-4,-4,0
7456,200,100,1
7457,-4,-4,1
7458,-4,-4,-4
7459,-4,-4,2
7460,-4,-4,-4
7461,-4,-4,-4
7462,800,0,0
7463,-4,-4,-4
7464,-4,-4,-4
7465,200,100,1
7466,-4,-4,-4
7467,500,300,0
7468,500,200,1
7469,-4,-4,-4
7470,200,100,1
7471,-4,-4,-4
7472,-4,-4,1
7473,-4,-4,-4
7474,-4,-4,2
7475,100,0,1
7476,-4,-4,-4
7477,300,100,2
7478,-4,-4,-4
7479,0,100,2
7480,0,100,2
7481,325,100,1
7482,-4,-4,-4
7483,525,0,1
7484,200,0,1
7485,-4,-4,-4
7486,-4,-4,-4
7487,525,100,0
7488,-4,-4,1
7489,-4,-4,1
7490,525,0,1
7491,100,0,1
7492,-4,-4,-4
7493,-4,-4,-4
7494,600,0,0
7495,100,0,2
7496,-4,-4,-4
7497,400,0,1
7498,625,100,0
7499,625,0,0
7500,-4,-4,-4
7501,500,0,1
7502,375,100,1
7503,100,0,1
7504,300,100,1
7505,300,0,0
7506,-4,-4,-4
7507,200,0,1
7508,325,0,1
7509,400,100,1
7510,0,0,2
7511,200,0,3
7512,325,0,1
7513,700,0,0
7514,100,0,3
7515,300,0,2
7516,-4,-4,-4
7517,-4,-4,2
7518,-4,-4,-4
7519,-4,-4,-4
7520,0,0,2
7521,0,0,3
7522,200,300,1
7523,-4,-4,-4
7524,850,500,2
7525,-4,-4,-4
7526,525,500,1
7527,950,500,1
7528,-4,-4,-4
7529,-4,-4,1
7530,-4,-4,-4
7531,-4,-4,-4
7532,200,300,2
7533,-4,-4,-4
7534,200,0,1
7535,-4,-4,-4
7536,-4,-4,-4
7537,200,200,3
7538,400,200,1
7539,200,100,2
7540,300,300,1
7541,325,200,1
7542,625,0,0
7543,400,400,1
7544,625,200,-4
7545,400,300,1
7546,300,100,2
7547,0,100,2
7548,-4,-4,-4
7549,-4,-4,-4
7550,-4,-4,-4
7551,400,200,3
7552,-4,-4,-4
7553,100,0,2
7554,-4,-4,-4
7555,-4,-4,2
7556,500,600,1
7557,850,375,1
7558,-4,-4,-4
7559,500,0,1
7560,-4,-4,-4
7561,-4,-4,-4
7562,0,125,3
7563,100,200,2
7564,-4,-4,-4
7565,100,200,2
7566,-4,-4,-4
7567,0,200,2
7568,300,200,1
7569,500,0,2
7570,-4,-4,-4
7571,100,0,2
7572,400,200,2
7573,800,200,2
7574,300,200,1
7575,550,250,1
7576,-4,-4,-4
7577,0,0,2
7578,-4,-4,-4
7579,200,200,1
7580,-4,-4,-4
7581,200,100,1
7582,-4,-4,-4
7583,400,0,1
7584,300,0,1
7585,-4,-4,-4
7586,700,100,1
7587,0,0,2
7588,-4,-4,-4
7589,0,100,2
7590,-4,-4,-4
7591,-4,-4,2
7592,-4,-4,2
7593,100,200,2
7594,-4,-4,-4
7595,100,0,3
7596,-4,-4,-4
7597,-4,-4,-4
7598,300,200,1
7599,600,300,1
7600,100,0,2
7601,-4,-4,1
7602,425,200,1
7603,-4,-4,-4
7604,-4,-4,-4
7605,-4,-4,2
7606,-4,-4,-4
7607,600,300,0
7608,-4,-4,-4
7609,100,100,1
7610,200,100,1
7611,-4,-4,-4
7612,-4,-4,-4
7613,-4,-4,-4
7614,-4,-4,-4
7615,200,200,1
7616,-4,-4,-4
7617,-4,-4,-4
7618,-4,-4,-4
7619,700,600,1
7620,-4,-4,2
7621,-4,-4,-4
7622,200,0,1
7623,-4,-4,-4
7624,225,200,2
7625,225,250,2
7626,-4,-4,-4
7627,500,200,2
7628,425,250,1
7629,-4,-4,-4
7630,-4,-4,-4
7631,325,300,2
7632,-4,-4,2
7633,425,300,3
7634,-4,-4,-4
7635,-4,-4,-4
7636,700,200,2
7637,500,200,2
7638,-4,-4,-4
7639,-4,-4,-4
7640,500,500,1
7641,-4,-4,-4
7642,-4,-4,-4
7643,400,300,1
7644,425,100,2
7645,300,100,2
7646,100,100,3
7647,600,100,3
7648,600,100,0
7649,-4,-4,-4
7650,400,0,1
7651,500,0,3
7652,-4,-4,-4
7653,-4,-4,-4
7654,-4,-4,1
7655,325,200,2
7656,-4,-4,-4
7657,600,100,3
7658,425,300,3
7659,-4,-4,-4
7660,-4,-4,-4
7661,800,100,1
7662,800,200,2
7663,-4,-4,-4
7664,600,0,1
7665,300,200,1
7666,200,200,1
7667,-4,-4,-4
7668,425,400,2
7669,-4,-4,-4
7670,-4,-4,1
7671,325,200,2
7672,425,400,1
7673,500,200,2
7674,700,200,1
7675,-4,-4,-4
7676,800,-4,1
7677,-4,-4,1
7678,-4,-4,-4
7680,-4,-4,-4
7681,-4,-4,-4
7682,425,0,1
7683,-4,-4,-4
7684,-4,-4,-4
7685,-4,-4,-4
7686,0,100,2
7687,800,400,1
7688,525,500,1
7689,-4,-4,-4
7690,100,100,2
7691,-4,-4,1
7692,-4,-4,-4
7693,200,100,2
7694,100,200,2
7695,400,100,1
7696,-4,-4,-4
7697,-4,-4,2
7698,-4,-4,-4
7699,225,300,1
7700,-4,-4,-4
7701,1000,400,0
7702,-4,-4,1
7703,-4,-4,2
7704,-4,-4,-4
7705,100,0,2
7706,-4,-4,-4
7707,425,200,1
7708,500,100,2
7709,-4,-4,-4
7710,325,125,1
7711,-4,-4,-4
7712,-4,-4,-4
7713,-4,-4,-4
7714,-4,-4,-4
7715,325,200,1
7716,300,200,2
7717,-4,-4,-4
7718,-4,-4,-4
7719,625,200,2
7720,200,300,1
7721,-4,-4,-4
7722,325,250,1
7723,550,250,1
7724,600,400,1
7725,-4,-4,-4
7726,1100,500,0
7727,325,400,1
7728,425,300,1
7729,625,500,0
7730,625,500,1
7731,525,400,2
7732,700,400,2
7733,-4,-4,-4
7734,850,200,2
7735,700,200,0
7736,850,500,1
7737,600,500,3
7738,-4,-4,-4
7739,-4,-4,1
7740,625,600,1
7741,525,400,1
7742,-4,-4,-4
7743,-4,-4,-4
7744,-4,-4,-4
7745,-4,-4,-4
7746,300,300,2
7747,-4,-4,-4
7748,625,300,1
7749,400,200,1
7750,-4,-4,-4
7751,900,100,0
7752,500,200,0
7753,-4,-4,-4
7755,-4,-4,-4
7756,300,300,1
7757,-4,-4,-4
7758,125,-4,2
7759,400,100,1
7760,-4,-4,-4
7761,425,300,1
7762,725,200,1
7763,300,200,1
7764,300,100,1
7765,-4,-4,-4
7766,200,200,2
7767,400,0,1
7768,-4,-4,-4
7769,-4,-4,-4
7770,-4,-4,-4
7771,0,0,3
7772,-4,-4,-4
7773,-4,-4,-4
7774,-4,-4,-4
7775,-4,-4,-4
7776,-4,-4,-4
7777,-4,-4,-4
7778,200,0,2
7779,200,0,3
7780,-4,-4,-4
7781,-4,-4,-4
7782,300,0,3
7783,-4,-4,-4
7784,300,100,1
7785,325,100,1
7786,-4,-4,-4
7787,200,0,3
7788,425,300,1
7789,-4,-4,-4
7790,-4,-4,-4
7791,100,0,1
7792,400,100,2
7793,0,100,2
7794,100,100,1
7795,-4,-4,-4
7796,-4,-4,-4
7797,-4,-4,-4
7798,100,100,1
7799,400,100,1
7800,-4,-4,-4
7801,200,300,1
7802,-4,-4,-4
7803,-4,-4,-4
7804,500,300,1
7805,600,100,1
7806,-4,-4,-4
7807,-4,-4,-4
7808,200,100,1
7809,-4,-4,-4
7810,-4,-4,2
7811,100,100,1
7812,-4,-4,-4
7813,625,500,1
7814,-4,-4,-4
7815,325,400,3
7816,-4,-4,-4
7817,-4,-4,-4
7818,-4,-4,-4
7819,-4,-4,-4
7820,300,300,0
7821,-4,-4,-4
7822,200,300,1
7823,-4,-4,-4
7824,-4,-4,-4
7825,-4,-4,-4
7826,-4,-4,-4
7827,525,500,1
7828,525,500,2
7829,-4,-4,-4
7830,-4,-4,-4
7831,100,0,1
7832,400,400,3
7833,-4,-4,-4
7834,-4,-4,-4
7835,0,0,2
7836,-4,-4,-4
7837,-4,-4,-4
7838,800,700,1
7839,-4,-4,-4
7840,400,400,2
7841,525,400,1
7842,1375,500,0
7843,1100,700,1
7844,500,500,1
7845,0,0,2
7846,-4,-4,-4
7847,500,100,0
7848,300,100,0
7849,-4,-4,-4
7850,525,100,1
7851,-4,-4,-4
7852,200,0,2
7853,-4,-4,-4
7854,-4,-4,2
7855,500,300,2
7856,100,0,3
7857,100,200,2
7858,325,250,1
7859,500,400,1
7860,625,400,2
7861,525,400,2
7862,-4,-4,-4
7863,-4,-4,-4
7864,200,200,2
7865,-4,-4,-4
7866,725,400,0
7867,-4,-4,-4
7868,300,300,2
7869,-4,-4,-4
7870,200,200,2
7871,525,300,2
7872,400,200,1
7873,-4,-4,-4
7874,500,200,1
7875,-4,-4,-4
7876,200,300,2
7877,-4,-4,-4
7878,-4,-4,-4
7879,-4,-4,1
7880,-4,-4,-4
7881,-4,-4,-4
7882,-4,-4,-4
7883,-4,-4,-4
7884,-4,-4,-4
7885,-4,-4,-4
7886,425,200,1
7887,-4,-4,-4
7888,525,400,1
7889,-4,-4,-4
7890,-4,-4,2
7891,-4,-4,-4
7892,625,0,1
7893,-4,-4,1
7894,-4,-4,-4
7895,900,500,1
7896,500,500,1
7897,425,400,1
7898,300,400,1
7899,900,400,1
7900,525,500,1
7901,-4,-4,-4
7902,500,500,2
7903,-4,-4,-4
7904,200,200,1
7905,500,200,1
7906,-4,-4,1
7907,-4,-4,3
7908,200,100,2
7909,325,0,0
7910,-4,-4,-4
7911,-4,-4,-4
7912,1500,600,1
7913,-4,-4,-4
7914,-4,-4,-4
7915,100,100,2
7916,325,0,1
7917,200,100,3
7918,-4,-4,-4
7919,-4,-4,-4
7920,400,300,1
7921,-4,-4,-4
7923,100,100,2
7924,-4,-4,-4
7925,-4,-4,1
7926,0,0,2
7927,100,0,2
7928,300,0,1
7929,500,200,2
7930,300,200,1
7931,-4,-4,-4
7932,0,0,3
7933,200,0,3
7934,100,0,3
7935,100,100,3
7936,0,0,2
7937,200,100,1
7938,300,100,2
7939,-4,-4,1
7940,-4,-4,-4
7941,-4,-4,-4
7942,100,0,2
7943,-4,-4,-4
7944,300,0,3
7945,500,0,2
7946,-4,-4,-4
7947,-4,-4,-4
7948,0,0,2
7949,-4,-4,-4
7950,-4,-4,-4
7951,325,300,2
7952,400,400,1
7953,-4,-4,-4
7954,-4,-4,-4
7955,-4,-4,-4
7956,-4,-4,3
7958,-4,-4,-4
7959,500,300,1
7960,-4,-4,1
7961,-4,-4,-4
7962,325,200,2
7963,300,200,2
7964,800,100,1
7965,-4,-4,-4
7966,525,300,1
7967,625,200,2
7968,-4,-4,1
7969,-4,-4,-4
7970,-4,-4,-4
7971,-4,-4,-4
7972,-4,-4,-4
7973,525,300,1
7974,-4,-4,-4
7975,-4,-4,-4
7977,400,300,1
7978,-4,-4,-4
7979,200,100,3
7980,325,100,1
7981,-4,-4,-4
7982,-4,-4,-4
7983,-4,-4,-4
7984,725,200,0
7985,400,200,1
7986,-4,-4,-4
7987,-4,-4,1
7988,-4,-4,1
7989,100,200,1
7990,900,500,1
7991,-4,-4,-4
7992,-4,-4,-4
7993,725,125,0
7994,525,200,1
7995,-4,-4,-4
7996,700,200,1
7997,-4,-4,-4
7998,-4,-4,-4
7999,225,250,2
8000,-4,-4,-4
8001,-4,-4,-4
8002,300,100,1
8003,-4,-4,-4
8004,200,300,1
8005,725,300,0
8006,200,100,1
8007,-4,-4,-4
8008,300,100,1
8009,500,100,1
8010,850,500,2
8011,-4,-4,-4
8012,-4,-4,-4
8013,525,200,0
8014,-4,-4,-4
8015,-4,-4,-4
8016,-4,-4,-4
8017,400,100,1
8018,-4,-4,-4
8019,325,300,2
8020,600,600,1
8021,625,600,1
8022,-4,-4,-4
8023,100,200,1
8024,-4,-4,-4
8025,0,0,3
8026,400,300,3
8027,-4,-4,-4
8028,-4,-4,-4
8029,425,200,1
8030,725,400,1
8031,-4,-4,-4
8032,200,200,1
8033,425,300,1
8034,100,0,2
8035,200,0,2
8036,-4,-4,-4
8037,-4,-4,-4
8038,200,300,1
8039,100,0,3
8040,325,300,2
8041,-4,-4,-4
8042,300,200,1
8043,100,100,1
8044,-4,-4,-4
8045,325,250,3
8046,-4,-4,-4
8047,500,500,1
8048,625,600,-4
8049,-4,-4,-4
8050,-4,-4,-4
8051,-4,-4,-4
8052,-4,-4,-4
8053,525,400,1
8054,-4,-4,-4
8055,-4,-4,-4
8056,300,300,1
8057,400,300,1
8058,-4,-4,-4
8059,500,300,1
8060,725,500,2
8061,-4,-4,-4
8062,350,400,1
8063,-4,-4,-4
8064,550,400,1
8065,-4,-4,-4
8066,800,300,1
8067,525,300,2
8068,-4,-4,-4
8069,-4,-4,-4
8070,-4,-4,-4
8071,500,300,2
8072,-4,-4,-4
8073,600,100,1
8074,200,0,3
8075,200,100,-4
8076,1000,200,0
8077,0,125,3
8078,600,0,1
8079,0,0,3
8080,100,0,2
8081,-4,-4,-4
8082,-4,-4,-4
8083,200,100,2
8084,-4,-4,-4
8085,400,100,2
8086,200,0,1
8087,-4,-4,-4
8088,300,300,2
8089,200,200,1
8090,600,400,0
8091,850,600,0
8092,-4,-4,-4
8093,300,400,3
8094,700,300,2
8095,-4,-4,-4
8096,400,200,2
8097,-4,-4,-4
8098,725,300,1
8099,325,300,1
8100,200,100,2
8101,400,0,1
8102,-4,-4,-4
8103,-4,-4,2
8104,-4,-4,0
8105,-4,-4,-4
8106,300,200,3
8107,-4,-4,2
8108,0,0,3
8109,-4,-4,-4
8110,-4,-4,-4
8111,100,0,1
8112,100,0,2
8113,-4,-4,-4
8114,200,100,2
8115,0,0,2
8116,-4,-4,-4
8117,200,100,1
8118,100,0,2
8119,850,125,1
8120,-4,-4,-4
8121,-4,-4,-4
8122,200,200,3
8123,100,100,2
8124,400,200,1
8125,400,200,1
8126,-4,-4,-4
8127,525,400,1
8128,525,500,1
8129,-4,-4,-4
8130,-4,-4,-4
8131,-4,-4,-4
8132,325,400,1
8133,325,400,1
8134,475,375,2
8135,575,375,1
8136,200,0,1
8137,-4,-4,-4
8138,-4,-4,-4
8139,300,400,2
8140,525,100,2
8141,200,200,2
8142,-4,-4,-4
8143,300,200,2
8144,100,200,2
8145,-4,-4,-4
8146,-4,-4,2
8147,325,300,1
8148,-4,-4,-4
8149,-4,-4,-4
8150,-4,-4,-4
8151,-4,-4,-4
8152,0,0,3
8153,0,0,3
8154,0,0,2
8155,200,200,2
8156,-4,-4,-4
8157,625,100,1
8158,400,100,1
8159,-4,-4,-4
8160,-4,-4,-4
8161,325,200,0
8162,-4,-4,-4
8163,-4,-4,-4
8164,-4,-4,-4
8165,300,400,3
8166,200,300,2
8167,-4,-4,-4
8168,300,200,2
8169,-4,-4,1
8170,-4,-4,-4
8171,325,400,1
8172,200,100,2
8173,-4,-4,-4
8174,-4,-4,-4
8175,-4,-4,-4
8176,500,200,2
8177,500,400,1
8178,-4,-4,-4
8179,-4,-4,-4
8180,500,200,3
8181,-4,-4,-4
8182,-4,-4,-4
8183,300,200,3
8184,-4,-4,-4
8185,0,200,2
8186,100,0,3
8187,-4,-4,1
8188,100,0,1
8189,200,0,2
8190,-4,-4,-4
8191,425,0,1
8192,200,0,3
8193,300,0,2
8194,-4,-4,-4
8195,200,100,1
8196,-4,-4,-4
8197,100,100,1
8198,200,100,1
8199,200,100,2
8200,200,100,1
8201,100,100,1
8202,325,300,2
